Id,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
119,78,31515,1,404,31,0.9996,0.3771,2.7168,0.6461,751592,1,0.6406,0,1.3617,61,0.3594,70,8,521,751656,1.0,1086,1.8062,0.7646672285619996,1358,-0.5274,0.0118,0.9552,67,43,0.0169
120,135,28061,1,207,1056,0.6189,0.75,2.4014,0.328,1276792,1,0.4,0,1.1761,20,0.6,100,1041,252,1276817,1.0,816,1.3979,0.8803803001276922,1652,-0.1301,0.7215,1.0,25,92,0.0091
121,143,20267,1,141,26,0.3725,0.3333,2.2253,0.25,471253,1,0.7143,0,0.9031,24,0.2857,70,18,168,471281,1.0,1629,1.4472,0.41004878691499425,1360,-0.0575,0.0265,1.0,28,102,0.0059
122,127,8127,1,63,107,0.2173,0.5263,1.8451,0.3636,2770166,1,0.0909,0,1.0,19,0.9091,70,97,70,2770177,1.0,82,1.0414,0.8140203846660347,1356,-0.093,0.1431,0.7857,14,104,0.0074
123,131,7890,1,60,1278,0.2173,0.9167,1.8451,0.3636,1340865,1,-0.0909,0,1.0414,12,0.9091,70,1267,70,1340875,0.0,171,1.0,0.5150571292317145,1624,-0.1194,0.4261,1.0,10,91,0.0068
124,127,15073,1,118,114,0.3097,0.7222,2.1461,0.2308,1467096,1,0.0714,0,1.1139,18,0.9286,70,101,140,1467110,1.0,1789,1.1461,0.07774466692504212,1624,-0.1589,0.1244,1.0,14,90,0.008
125,132,37264,1,282,386,0.7966,0.4483,2.4885,0.3925,1058240,0,0.6667,1,1.1139,29,0.3333,40,373,308,1058279,1.0,856,1.5911,0.7334949045628298,1374,-0.0548,0.5429,1.0,39,113,0.0095
126,116,11126,1,95,796,0.2792,0.6154,2.0414,0.3125,1060712,1,0.6,0,0.9031,13,0.4,100,788,110,1060732,1.0,1007,1.301,0.31915649460807005,1630,-0.2098,0.9669,1.0,20,84,0.0049
127,125,22124,1,176,21,0.5296,0.8889,2.3365,0.3219,1108621,0,0.2,1,1.2041,18,0.8,40,5,217,1108641,1.0,1548,1.301,0.3138467721116466,1373,-0.2035,0.0073,0.8696,23,53,0.0116
128,134,32459,1,242,1267,0.9172,0.6964,2.433,0.5913,4015601,0,-0.5641,1,1.5911,56,0.4359,40,1228,271,4015618,0.0,1111,1.2305,0.4228003325467935,1370,-0.0643,0.1504,0.6539,26,112,0.0285
129,125,26745,1,213,1264,0.5757,0.5454,2.4297,0.227,1229599,0,0.5862,1,1.0792,22,0.4138,70,1252,269,1229628,1.0,874,1.4624,0.7193125336908236,1353,-0.2233,0.1316,1.0,29,71,0.0089
130,126,750685,1,5957,218,1.0,0.7479,3.8649,0.4417,1981417,0,-0.5714,1,2.243,234,0.4286,40,43,7327,1981492,0.0,1681,1.8751,0.8205059438586041,1358,-0.1996,0.0633,0.6302,119,35,0.1289
131,140,41053,1,293,301,0.9263,0.5082,2.5172,0.5176,1563477,0,-0.2903,1,1.4914,61,0.7097,40,270,329,1563499,0.0,526,1.3424,0.9584291809009724,1362,-0.0251,0.3965,0.5946,37,115,0.0228
132,143,12566,1,87,146,0.3601,0.7273,1.9777,0.5602,203252,0,-0.625,1,1.3802,33,0.375,40,122,95,203261,0.0,105,0.9542,0.7168901891589956,1362,0.0334,0.1792,0.4091,22,124,0.0176
133,132,1233,1,9,1295,0.1292,1.0,1.0,0.375,249736,0,0.0,1,0.6021,4,1.0,50,1291,10,249740,0.5,613,0.6021,0.9845780814316246,1358,-0.0367,0.0928,0.8,5,119,0.003
134,119,23782,1,199,1267,0.6559,0.5833,2.3711,0.411,260406,0,-0.0952,1,1.3222,36,0.9048,40,1246,235,260425,0.0,1771,1.2787,0.7744172045693324,1356,-0.2094,0.1313,0.8261,23,87,0.0155
135,141,945879,1,6708,173,1.0,0.2401,3.9214,0.5793,2616577,0,0.0946,1,2.1271,558,0.9054,40,39,8344,2616725,1.0,451,2.1703,0.8841457113668172,1400,-0.1144,0.0557,0.4379,338,52,0.0957
136,95,11803,1,124,1290,0.3678,0.7647,2.2068,0.2715,396403,1,0.2353,0,1.1139,17,0.7647,200,1277,161,396420,1.0,327,1.2305,0.5327222760657402,1364,-0.4273,0.1085,1.0,17,41,0.0095
137,143,56735,1,396,632,0.9891,0.1642,2.6946,0.4944,2046094,0,0.8764,1,1.0414,67,0.1236,100,621,495,2046183,1.0,558,1.9494,0.5864451730147959,1364,-0.1046,0.9106,0.9889,90,99,0.0081
138,125,63194,1,505,194,0.9917,0.198,2.7672,0.4265,802771,1,0.6078,0,1.301,101,0.3922,70,174,585,802822,1.0,598,1.7076,0.9818059475425355,1352,-0.1561,0.2574,0.9107,56,96,0.0148
139,133,29885,1,224,280,0.633,0.8,2.4814,0.2109,1230964,0,0.3333,1,1.2041,20,0.6667,60,264,303,1230988,1.0,1515,1.3802,0.2725864974158917,1696,-0.2295,0.3113,1.0,24,54,0.0094
140,140,1504,1,10,804,0.1322,1.0,1.0792,0.4,1341292,0,-0.2,1,0.699,5,0.8,50,799,12,1341296,0.0,1565,0.6021,0.4609313910731102,1360,-0.0208,0.8177,1.0,4,111,0.0037
141,125,14605,1,116,13,0.3601,0.4,2.1271,0.3796,1137189,0,0.7037,1,0.9031,20,0.2963,90,5,134,1137216,1.0,218,1.4314,0.9275625510065076,1694,-0.1485,0.0059,1.0,27,94,0.0047
142,156,9037,1,57,975,0.2173,0.625,1.7993,0.4273,71777,1,0.0909,0,1.0,16,0.9091,85,965,63,71788,1.0,203,1.0414,0.14389750255125078,1696,0.1207,0.8502,0.9167,12,136,0.0059
143,110,68984,1,627,9,0.9886,0.2308,2.8507,0.2706,950080,1,0.9167,0,0.9542,39,0.0833,80,0,709,950188,1.0,286,2.0334,0.04925411992759399,1687,-0.2399,0.0,1.0,108,81,0.0053
144,134,16028,1,119,58,0.3945,0.4474,2.1072,0.4622,997542,0,-0.1765,1,1.2305,38,0.8235,40,41,128,997556,0.0,435,1.1461,0.20178211071905539,1400,-0.0217,0.0586,0.5185,27,120,0.0121
145,141,1585,1,11,1201,0.1322,0.8333,1.0792,0.4,1423992,0,-0.2,1,0.699,6,0.8,50,1196,12,1423996,0.0,280,0.6021,0.04347506201279194,1358,0.0319,0.2312,1.0,4,128,0.0037
146,143,24034,1,168,384,0.4613,0.375,2.3201,0.2509,519677,1,0.7097,0,0.9542,24,0.2903,143,375,209,519708,1.0,268,1.4914,0.11549006366535497,1692,-0.1016,0.4433,1.0,31,90,0.0053
147,126,8063,1,63,635,0.2051,0.6429,1.8808,0.2323,2071945,1,0.1818,0,0.9542,14,0.8182,120,626,76,2071956,1.0,1164,1.0414,0.14686373482140425,1362,-0.1712,0.9192,1.0,11,84,0.0066
148,133,16548,1,124,1450,0.4138,0.5882,2.1399,0.448,220121,0,0.6,1,1.0,17,0.4,250,1440,138,220146,1.0,647,1.3979,0.5146293421163498,1633,-0.0632,0.2241,1.0,25,101,0.0061
149,109,7384,1,67,367,0.2712,0.5789,1.8751,0.513,1411801,1,0.2143,0,1.0414,19,0.7857,70,356,75,1411815,1.0,109,1.1461,0.9026023965438417,1358,-0.2308,0.5243,0.875,16,89,0.0081
150,148,29748,1,201,343,0.5593,0.8667,2.4216,0.2189,429227,0,0.5,1,1.1139,15,0.5,150,330,264,429253,1.0,1611,1.415,0.7757910864370905,1687,-0.1197,0.3912,1.0,26,53,0.0077
151,140,29699,1,212,44,0.7147,0.8,2.3802,0.4545,1953869,1,0.0909,0,1.301,25,0.9091,120,24,240,1953891,1.0,27,1.3424,0.04380376578722878,1356,-0.0332,0.0354,1.0,22,107,0.0148
152,135,3576,1,26,334,0.1715,1.0,1.4472,0.5758,367324,0,-0.4545,1,1.0414,11,0.5454,50,323,28,367330,0.0,1151,0.7782,0.8790687796589601,1358,-0.0022,0.4757,0.8571,7,120,0.0081
153,148,6299,1,42,72,0.1715,1.0,1.7076,0.2273,2339660,1,-0.8636,0,1.3424,22,0.1364,70,50,51,2339663,0.0,292,0.4771,0.9248418690180621,1690,-0.0351,0.0592,0.6,5,99,0.013
154,158,16728,1,105,415,0.3097,0.5,2.0453,0.3901,195003,0,0.7308,1,0.8451,14,0.2692,100,408,111,195029,1.0,1193,1.415,0.9755956458283996,1353,0.1774,0.6031,0.963,27,144,0.0052
155,142,14912,1,105,341,0.5162,0.8125,2.0645,0.6282,530471,0,-0.5385,1,1.415,32,0.4615,100,315,116,530483,0.0,1030,1.0792,0.5618189300629993,1360,0.0043,0.4632,0.6316,19,121,0.0191
156,125,12311,1,98,1116,0.2792,0.8333,2.0253,0.3375,2371582,0,0.375,1,1.0,12,0.625,40,1106,106,2371598,1.0,1141,1.2041,0.7874638746315022,1358,-0.0926,0.3564,1.0,16,107,0.0074
157,132,201109,1,1523,729,1.0,0.9671,3.2674,0.4753,4737382,1,-0.9592,0,2.4683,304,0.0408,100,435,1851,4737394,0.0,404,1.0792,0.9970346578375731,1352,-0.1512,0.6435,0.1379,87,91,0.2175
158,126,6100,1,48,608,0.1862,0.75,1.7324,0.3333,2382642,0,0.0,1,0.9542,12,1.0,40,599,54,2382651,0.5,663,0.9542,0.0848115912357631,1360,-0.1175,0.8809,1.0,9,101,0.0066
159,133,11881,1,89,292,0.2432,0.8,2.0414,0.1667,2946689,1,-0.0833,0,1.0792,15,0.9167,60,280,110,2946700,0.0,935,1.0414,0.2068135275140317,1690,-0.1562,0.3314,1.0,11,83,0.0071
160,77,5940,1,77,17,0.3678,0.6842,1.9868,0.5611,2445033,1,0.2353,0,1.1139,19,0.7647,70,4,97,2445050,1.0,432,1.2305,0.6981207839786372,1358,-0.5216,0.0059,1.0,17,47,0.0096
161,132,260185,1,1971,1302,1.0,0.4479,3.3802,0.3999,3928519,0,0.5376,1,1.6335,96,0.4624,40,1259,2400,3928612,1.0,1003,1.9685,0.1523267101575757,1664,-0.153,0.4351,0.979,95,69,0.0258
162,86,8781,1,102,21,0.3663,0.6875,2.1303,0.3864,204933,1,0.45,0,1.0414,16,0.55,70,10,135,204953,1.0,449,1.301,0.6163089699275328,1356,-0.4918,0.0148,0.8696,23,46,0.0081
163,126,12886,1,102,1129,0.3882,0.8667,2.0453,0.5256,2312033,0,-0.8461,1,1.5911,45,0.1539,40,1090,111,2312039,0.0,775,0.7782,0.8533694593423667,1358,-0.0931,0.3373,0.3158,19,109,0.0287
164,110,3094,1,28,1616,0.1622,0.7778,1.5051,0.4286,1168986,1,0.125,0,0.8451,9,0.875,60,1609,32,1168994,1.0,790,0.9031,0.21635569522540143,1688,-0.2446,0.0853,1.0,8,85,0.0041
165,111,10477,1,94,1380,0.2942,0.6786,2.0128,0.3977,183725,0,-0.5263,1,1.2787,28,0.4737,70,1361,103,183734,0.0,1213,0.9542,0.385369480857103,1690,-0.2053,0.3669,0.6923,13,95,0.0112
166,128,53142,1,415,127,0.9769,0.7273,2.7411,0.3623,961065,1,-0.1563,0,1.5051,44,0.8438,80,95,551,961092,0.0,1576,1.4314,0.7930049789596304,1692,-0.2465,0.1123,1.0,27,56,0.0189
167,127,40498,1,318,756,0.8682,0.7895,2.5933,0.3299,614880,1,0.6154,0,1.1761,19,0.3846,150,741,392,614919,1.0,143,1.5911,0.5717280523760754,1360,-0.1929,0.8882,1.0,39,77,0.011
168,125,22508,1,180,183,0.5642,0.4231,2.3444,0.3519,212157,0,0.6452,1,1.0414,26,0.3548,40,172,221,212188,1.0,834,1.4914,0.7257696347154339,1358,-0.2043,0.2533,1.0,31,66,0.0081
169,127,473046,1,3724,215,1.0,0.7914,3.6381,0.3394,7325485,0,-0.6047,1,2.1106,163,0.3954,40,86,4346,7325536,0.0,380,1.7076,0.5529930652528999,1360,-0.1496,0.1265,0.573,89,65,0.0949
170,135,13836,1,102,1130,0.3509,0.7143,2.1461,0.3333,817076,1,-0.0667,0,1.1761,21,0.9333,150,1115,140,817090,0.0,1628,1.1461,0.19549582739658733,1690,-0.2279,0.6627,1.0,14,58,0.0089
171,124,6582,1,53,1450,0.1862,0.75,1.7924,0.2346,492452,1,0.0,0,0.9542,12,1.0,70,1441,62,492461,0.5,1933,0.9542,0.8105197156597975,1626,-0.1706,0.2165,1.0,9,91,0.0055
172,126,30746,1,244,727,0.7955,0.5789,2.4502,0.4427,5071808,1,0.0435,0,1.3424,38,0.9565,200,705,282,5071831,1.0,650,1.3617,0.4013555575533879,1356,-0.1482,0.9277,0.8518,27,77,0.0162
173,125,16217,1,129,774,0.3241,0.75,2.1732,0.224,1519328,1,0.25,0,1.0792,16,0.75,80,762,149,1519344,1.0,1688,1.2041,0.5826443493145376,1656,-0.1497,0.9203,1.0,16,95,0.0072
174,143,16571,1,115,26,0.3212,0.5263,2.1335,0.2842,786881,1,0.4737,0,1.0,19,0.5263,70,16,136,786900,1.0,1604,1.2787,0.235256388415645,1358,-0.0481,0.0236,1.0,19,99,0.0074
175,140,27851,1,198,1126,0.556,0.8421,2.3424,0.3452,4349724,0,0.2381,1,1.2041,19,0.7619,40,1110,220,4349745,1.0,1808,1.3222,0.4090351320457297,1666,-0.011,0.6483,1.0,21,115,0.0096
176,140,1630309,1,11645,215,1.0,0.2164,4.1453,0.5249,1253069,0,-0.0058,1,2.2355,795,0.9942,40,43,13975,1253240,0.0,937,2.233,0.1206553374436864,1400,-0.0886,0.0614,0.3878,441,29,0.1229
177,101,6013,1,59,822,0.2105,1.0,1.8325,0.3462,2182560,1,-0.8461,0,1.415,26,0.1539,80,796,68,2182564,0.0,1812,0.6021,0.7429063098580823,1370,-0.3092,0.8,0.3636,11,79,0.019
178,126,618846,1,4911,209,1.0,0.5676,3.7655,0.4663,4639210,0,-0.6131,1,2.2253,296,0.3869,40,41,5828,4639275,0.0,437,1.8129,0.5045309901929865,1358,-0.1704,0.0604,0.3846,169,48,0.1237
179,143,43551,1,304,831,0.9947,0.5965,2.5276,0.6903,735496,0,-0.0588,1,1.5315,57,0.9412,50,797,337,735528,0.0,971,1.5051,0.030054578761178785,1362,0.0096,0.7797,0.7442,43,119,0.025
180,120,17673,1,147,1607,0.5951,0.2647,2.2279,0.5306,2932024,1,0.775,0,0.9542,34,0.225,80,1598,169,2932064,1.0,1856,1.6021,0.22394566559395823,1687,-0.183,0.0948,0.9302,43,85,0.0053
181,102,6557,1,64,830,0.1965,0.5833,1.8692,0.1868,176554,1,0.4615,0,0.8451,12,0.5385,100,823,74,176567,1.0,625,1.1139,0.4115760021940599,1652,-0.3077,0.9952,1.0,13,76,0.0042
182,124,700391,1,5648,218,1.0,0.6757,3.831,0.4306,1761412,0,-0.6114,1,2.243,259,0.3886,40,43,6776,1761480,0.0,1047,1.8325,0.7781514225440124,1358,-0.1925,0.0633,0.5113,133,37,0.1289
183,141,35033,1,248,277,0.7254,0.5185,2.4362,0.3906,325780,0,-0.4286,1,1.4472,54,0.5714,40,249,273,325796,0.0,164,1.2041,0.5548524693914834,1360,0.0026,0.3662,0.7273,22,119,0.0206
184,124,8495,1,68,620,0.2359,0.5833,1.9294,0.3254,9228,0,0.6111,1,0.8451,12,0.3889,175,613,85,9246,1.0,224,1.2553,0.286446226882055,1366,-0.2192,0.8975,1.0,18,88,0.0051
185,116,10357,1,89,1591,0.4763,0.5143,1.9956,0.6563,3116210,0,-0.1111,1,1.2553,35,0.8889,70,1573,99,3116226,0.0,159,1.2041,0.768647491917657,1692,-0.1827,0.1194,0.8,20,97,0.0106
186,132,6567,1,49,1147,0.1965,0.7778,1.7634,0.3626,2379116,1,0.4615,0,0.8451,9,0.5385,60,1140,58,2379129,1.0,1473,1.1139,0.4976477023653788,1690,-0.1154,0.6426,1.0,13,100,0.0041
187,189,10855,1,57,9,0.215,0.9,1.7853,0.4352,35152,0,0.25,1,0.9542,10,0.75,40,0,61,35164,1.0,152,1.0792,0.14024908899861077,1387,0.3902,0.0,1.0,12,168,0.0065
188,124,14312,1,115,1088,0.7411,0.5349,2.1673,0.6804,3203535,1,-0.1304,0,1.3617,43,0.8696,80,1065,147,3203555,0.0,1471,1.301,0.1879035790364767,1364,-0.2394,0.4047,0.6667,30,84,0.0169
189,126,20438,1,162,672,0.4779,0.9444,2.3222,0.2734,4212846,1,0.0,0,1.2305,18,1.0,69,655,210,4212863,0.5,979,1.2305,0.18723894461534152,1650,-0.2397,0.7939,1.0,17,48,0.0103
190,124,674120,1,5436,220,1.0,0.5408,3.8142,0.4871,1679793,0,-0.6033,1,2.2529,331,0.3966,40,41,6519,1679864,0.0,163,1.8513,0.03741255617617978,1356,-0.1921,0.0605,0.4465,159,41,0.132
191,117,15761,1,134,742,0.3882,0.6191,2.1703,0.3675,832264,1,0.2778,0,1.1139,21,0.7222,70,729,148,832282,1.0,38,1.2553,0.2269093490508841,1626,-0.168,0.8967,0.9474,19,96,0.008
192,133,16771,1,126,980,0.3601,0.4737,2.1703,0.3148,74495,0,0.625,1,0.9542,19,0.375,175,971,148,74519,1.0,535,1.3802,0.20905765860224146,1362,-0.1147,0.5609,1.0,24,101,0.0066
193,126,666047,1,5286,209,1.0,0.7534,3.8118,0.4486,1853674,0,-0.5833,1,2.2253,223,0.4167,40,41,6484,1853744,0.0,607,1.8451,0.11410407118363719,1358,-0.1975,0.0604,0.5983,117,40,0.1237
194,143,1691554,1,11829,191,1.0,0.219,4.1567,0.4898,1530040,0,0.1784,1,2.1818,694,0.8216,40,39,14346,1530225,1.0,339,2.2672,0.935939822700626,1400,-0.0788,0.0557,0.4363,424,29,0.1086
195,126,654358,1,5193,212,1.0,0.6604,3.798,0.4562,2222725,0,-0.6229,1,2.243,265,0.3771,40,37,6281,2222791,0.0,1547,1.8195,0.7517807092307816,1356,-0.1861,0.0546,0.5,132,42,0.1291
196,148,2160349,1,14596,226,1.0,0.2297,4.257,0.5019,702679,0,0.0361,1,2.2718,814,0.9639,40,39,18071,702873,1.0,806,2.2878,0.6930954269297015,1400,-0.066,0.0557,0.3633,534,27,0.1336
197,141,2020,1,14,494,0.1322,0.8333,1.2041,0.2,847972,0,-0.2,1,0.699,6,0.8,50,489,16,847976,0.0,1791,0.6021,0.30766546637903003,1358,-0.0137,0.7202,1.0,4,106,0.0037
198,124,649801,1,5240,211,1.0,0.654,3.7958,0.4657,2212076,0,-0.6047,1,2.2355,263,0.3954,40,39,6249,2212144,0.0,1275,1.8325,0.3210856264118549,1358,-0.1876,0.0574,0.4963,137,39,0.1267
199,125,679238,1,5433,218,1.0,0.6416,3.8158,0.4544,1750768,0,-0.6257,1,2.2529,279,0.3743,40,39,6543,1750835,0.0,1623,1.8261,0.08904200507505322,1358,-0.189,0.0574,0.4187,160,39,0.1318
200,126,6764,1,53,80,0.1892,0.4615,1.7924,0.2619,2615295,1,0.5714,0,0.7782,13,0.4286,70,74,62,2615309,1.0,430,1.1461,0.9277954301722804,1358,-0.1477,0.109,1.0,14,97,0.0044
201,135,202897,1,1502,1142,1.0,0.9076,3.2438,0.9275,810184,0,-0.5265,1,2.3541,249,0.4735,40,916,1753,810291,0.0,1241,2.0294,0.32039720359730783,1358,-0.0958,0.3181,0.8106,132,101,0.1664
202,119,13355,1,112,128,0.3509,0.4545,2.1004,0.4,1566617,1,0.5238,0,1.0,22,0.4762,60,118,126,1566638,1.0,1443,1.3222,0.06332847870255809,1690,-0.1719,0.1396,1.0,21,90,0.0059
203,141,1847157,1,13100,218,1.0,0.2403,4.2024,0.4025,979651,0,-0.1676,1,2.2529,745,0.8324,40,39,15937,979800,0.0,675,2.1732,0.392369092921794,1398,-0.0945,0.0558,0.3218,463,31,0.128
204,132,9381,1,71,1324,0.2195,0.5833,1.8921,0.3036,2166062,0,0.5625,1,0.8451,12,0.4375,40,1317,78,2166078,1.0,3,1.2041,0.6973680290593639,1352,-0.0604,0.0414,1.0,16,110,0.0052
205,108,159918,1,1480,299,1.0,0.3103,3.2292,0.5993,65006,0,0.5213,1,1.6532,145,0.4787,300,254,1695,65100,1.0,1211,1.9731,0.82661148465793,1692,-0.2629,0.3002,0.7068,133,80,0.0266
206,134,14877,1,111,339,0.4796,1.0,2.0864,0.5793,2295428,0,-0.9138,1,1.7634,58,0.0862,40,281,122,2295433,0.0,1040,0.699,0.09172367905900669,1356,-0.0473,0.4144,0.3846,13,116,0.0428
207,126,29895,1,237,1570,0.7659,0.625,2.4548,0.4063,1823955,0,0.5313,1,1.1761,24,0.4688,90,1555,285,1823987,1.0,1225,1.5051,0.8902639618236188,1698,-0.1805,0.1508,1.0,32,81,0.0088
208,141,1330937,1,9439,193,1.0,0.2203,4.0611,0.495,1902883,0,-0.039,1,2.1875,699,0.961,40,39,11510,1903031,0.0,1503,2.1703,0.4250817675141312,1402,-0.0966,0.0556,0.345,429,40,0.1098
209,125,7943,1,63,1263,0.2061,0.7692,1.8808,0.24,2860158,1,0.0,0,1.0,13,1.0,70,1253,76,2860168,0.5,887,1.0,0.13110869302621986,1688,-0.1835,0.5035,1.0,10,79,0.0059
210,134,16566,1,123,1126,0.3977,0.8824,2.2201,0.3083,238390,1,0.0625,0,1.1761,17,0.9375,70,1111,166,238406,1.0,1479,1.2041,0.477946580739831,1686,-0.2203,0.6643,1.0,16,61,0.0089
211,141,1297285,1,9200,212,1.0,0.2575,4.052,0.5981,1309877,0,-0.0409,1,2.233,664,0.9591,40,41,11271,1310041,0.0,1104,2.2148,0.13832907011604922,1402,-0.1008,0.0585,0.4141,396,27,0.122
212,132,7296,1,55,1053,0.1852,0.8333,1.8062,0.2,1082240,1,-0.2,0,1.0,12,0.8,80,1043,64,1082248,0.0,1149,0.9031,0.893031019536303,1687,-0.1094,0.7516,1.0,8,97,0.0059
213,140,312375,1,2231,161,1.0,0.2214,3.3915,0.614,157419,0,0.4727,1,1.7634,262,0.5273,40,103,2463,157529,1.0,1196,2.0414,0.22079792120893404,1360,-0.0092,0.1515,0.6548,168,116,0.0426
214,128,14536,1,113,1237,0.2914,0.8125,2.1367,0.1893,812031,1,0.0,0,1.1139,16,1.0,70,1224,137,812044,0.5,1150,1.1139,0.14390869607855827,1626,-0.1711,0.4785,1.0,13,81,0.008
215,127,950,1,7,808,0.1262,1.0,0.9031,0.3333,192327,0,-0.25,1,0.6021,4,0.75,50,804,8,192330,0.0,1821,0.4771,0.49181258141290995,1360,-0.0723,0.8118,1.0,3,105,0.0029
216,116,6811,1,58,669,0.1934,0.7273,1.8389,0.2159,2183073,1,0.2727,0,0.9031,11,0.7273,120,661,69,2183084,1.0,1376,1.0414,0.651669467934994,1362,-0.2288,0.9706,1.0,11,78,0.0059
217,143,414252,1,2896,155,1.0,0.1144,3.5181,0.5757,263975,0,0.773,1,1.6233,367,0.227,220,113,3297,264160,1.0,880,2.2672,0.40913997762479715,1394,-0.0184,0.1621,0.6852,270,113,0.0301
218,127,15524,1,122,1167,0.3509,0.7895,2.1239,0.3667,6571361,0,-0.0667,1,1.1761,19,0.9333,40,1152,133,6571375,0.0,1380,1.1461,0.4310763576379383,1362,-0.0881,0.2863,1.0,14,107,0.011
219,127,42582,1,335,563,0.9071,0.3771,2.5717,0.4208,1469856,0,0.1786,1,1.3617,61,0.8214,40,540,373,1469884,1.0,1232,1.4472,0.1954865095820041,1604,-0.1081,0.6733,0.6667,42,107,0.0143
220,134,103662,1,773,1167,1.0,0.7615,2.9445,0.5582,1803992,0,-0.7108,1,1.9191,109,0.2892,40,1084,880,1804016,0.0,1345,1.3802,0.6072114304940721,1358,-0.0797,0.2813,0.3934,61,101,0.0611
221,134,9522,1,71,370,0.2432,0.8461,1.9243,0.3636,652992,1,0.0833,0,1.0414,13,0.9167,70,359,84,653004,1.0,1566,1.0792,0.08115400042389931,1628,-0.1144,0.441,1.0,12,87,0.0068
222,126,6528,1,51,1004,0.1822,0.9167,1.7559,0.2597,1589161,1,-0.3636,0,1.0414,12,0.6364,70,993,57,1589168,0.0,788,0.8451,0.799213522241491,1626,-0.1053,0.7651,1.0,7,103,0.0068
223,135,11748,1,87,399,0.2532,0.7143,2.017,0.2571,5427410,0,0.2857,1,1.0,14,0.7143,40,389,104,5427424,1.0,1013,1.1461,0.9500610946244371,1362,-0.1175,0.5712,1.0,14,84,0.0073
224,108,13678,1,126,1599,0.3977,0.5,2.1875,0.3583,3826564,1,0.5833,0,1.0,20,0.4167,69,1589,154,3826588,1.0,1603,1.3802,0.8144738760309339,1650,-0.3061,0.0618,1.0,24,69,0.0061
225,125,43880,1,351,1656,0.9349,0.3514,2.673,0.3291,1809470,0,0.7593,1,1.1139,37,0.2407,90,1643,471,1809524,1.0,1096,1.7324,0.2188566087946322,1698,-0.2722,0.0495,1.0,54,62,0.0077
226,132,12417,1,94,992,0.2712,0.6875,2.0086,0.3377,467888,0,0.2143,1,1.0414,16,0.7857,40,981,102,467902,1.0,1929,1.1461,0.4391785132059347,1356,-0.0489,0.5369,1.0,14,115,0.0081
227,141,1515722,1,10749,194,1.0,0.2549,4.1207,0.5048,1821207,0,0.0988,1,2.1903,608,0.9012,40,39,13203,1821379,1.0,346,2.2355,0.9460270628173303,1402,-0.1031,0.0556,0.4587,375,35,0.1106
228,84,4347,1,51,18,0.2051,0.6,1.8692,0.2525,374580,1,0.1818,0,0.9542,15,0.8182,70,9,74,374591,1.0,739,1.0414,0.4166096330691479,1356,-0.5411,0.0133,1.0,11,36,0.0066
229,135,22601,1,167,1150,0.417,0.8235,2.281,0.2421,4082892,0,0.2222,1,1.1461,17,0.7778,40,1136,191,4082910,1.0,1340,1.2553,0.10110616593558497,1666,-0.0755,0.6194,1.0,18,101,0.0084
230,134,13595,1,101,194,0.3977,0.5263,2.0569,0.525,334304,1,-0.4,0,1.301,38,0.6,70,174,114,334316,0.0,821,1.0792,0.5945676088908644,1354,-0.0683,0.257,0.5714,21,106,0.0148
231,134,9329,1,69,1608,0.2083,0.9444,1.8865,0.2451,4345277,1,-0.6471,0,1.2305,18,0.3529,69,1591,77,4345283,0.0,17,0.7782,0.06381725610417532,1650,-0.0535,0.0509,0.5454,11,112,0.0103
232,132,67901,1,514,71,0.9998,0.2877,2.7619,0.6281,143784,0,0.7162,1,1.3222,73,0.2838,120,50,578,143858,1.0,882,1.8692,0.9353813695664948,1353,-0.0822,0.0739,0.8222,90,100,0.0155
233,111,6652,1,59,1539,0.2195,0.6154,1.8261,0.4018,1757997,1,0.4286,0,0.9031,13,0.5714,60,1531,67,1758011,1.0,852,1.1461,0.8589828605577138,1688,-0.2244,0.1765,0.9333,15,86,0.0047
234,125,635284,1,5082,212,1.0,0.5786,3.7859,0.473,2730163,0,-0.6127,1,2.238,299,0.3873,40,39,6108,2730230,0.0,1738,1.8261,0.5312927548186049,1356,-0.1874,0.0575,0.4497,149,40,0.1276
235,140,2420,1,17,1241,0.14,0.8571,1.2787,0.3667,1681980,0,-0.1667,1,0.7782,7,0.8333,50,1235,19,1681985,0.0,1049,0.699,0.24668037722614733,1358,-0.0049,0.1723,0.8333,6,120,0.0044
236,125,6124,1,48,787,0.1822,0.7778,1.7404,0.2857,1686880,1,0.3636,0,0.8451,9,0.6364,60,780,55,1686891,1.0,226,1.0414,0.024859491386256316,1690,-0.1301,0.9231,1.0,11,95,0.0041
237,127,60109,1,473,635,0.9792,0.1754,2.7324,0.3864,1954598,0,0.8864,1,1.0,57,0.1136,100,625,540,1954686,1.0,1879,1.9445,0.5607773745620122,1364,-0.1304,0.9164,1.0,88,95,0.0073
238,141,2318,1,16,1248,0.1384,1.0,1.2553,0.3571,796972,0,-0.4286,1,0.8451,7,0.5714,50,1241,18,796976,0.0,170,0.6021,0.2909178381401186,1356,0.0061,0.1593,0.8,5,122,0.0052
